frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
16,full_frame_reference,full,2,0.7021,927.30,1188.73,1294.06,1334.58
16,full_frame_reference,full,2,0.5247,3098.26,1074.61,3813.82,1363.53
16,full_frame_reference,full,2,0.4782,1263.71,1147.03,1519.43,1289.99
16,full_frame_reference,full,2,0.4746,396.72,1164.90,640.13,1278.10
16,full_frame_reference,full,0,0.3026,324.20,1102.88,356.59,1201.06
16,full_frame_reference,full,2,0.2745,450.74,1171.77,644.27,1271.08
16,full_frame_reference,full,2,0.2582,513.78,1174.27,643.80,1270.65
16,spatial_dsl,r1c0,2,0.8608,926.56,1183.37,1280.00,1338.43
16,spatial_dsl,r1c0,2,0.7043,396.45,1173.59,640.24,1274.02
16,spatial_dsl,r1c0,2,0.4215,60.95,1182.44,131.74,1266.13
16,spatial_dsl,r1c0,7,0.3469,0.29,1103.61,65.55,1304.02
16,spatial_dsl,r1c0,0,0.3292,643.06,1174.14,692.08,1267.52
16,spatial_dsl,r1c1,2,0.7946,1280.00,1149.24,1552.39,1289.47
16,spatial_dsl,r1c2,7,0.6560,3082.49,1068.26,3814.03,1371.28
17,full_frame_reference,full,2,0.7276,909.93,1188.54,1264.30,1336.46
17,full_frame_reference,full,7,0.4987,3032.62,1078.20,3751.66,1364.09
17,full_frame_reference,full,2,0.4419,402.82,1164.76,634.46,1276.85
17,full_frame_reference,full,2,0.3787,1245.74,1147.36,1545.20,1293.41
17,full_frame_reference,full,2,0.3602,3034.21,1072.87,3749.04,1363.69
17,full_frame_reference,full,0,0.2597,1661.02,1158.48,1713.01,1280.23
17,spatial_dsl,r1c0,2,0.8217,907.45,1184.72,1273.60,1337.00
17,spatial_dsl,r1c0,2,0.7305,391.72,1173.15,644.22,1276.04
17,spatial_dsl,r1c0,2,0.5597,48.04,1174.51,138.24,1268.93
17,spatial_dsl,r1c0,0,0.3555,644.65,1173.08,696.05,1266.26
17,spatial_dsl,r1c1,2,0.8487,1280.48,1148.74,1548.87,1289.07
17,spatial_dsl,r1c2,7,0.5342,3022.66,1065.66,3753.74,1364.01
18,full_frame_reference,full,2,0.6517,876.46,1186.50,1242.11,1336.44
18,full_frame_reference,full,7,0.5458,2978.57,1073.46,3684.22,1363.22
18,full_frame_reference,full,2,0.4934,1230.08,1151.85,1543.84,1293.37
18,full_frame_reference,full,2,0.4665,424.37,1164.49,636.96,1278.86
18,full_frame_reference,full,0,0.2612,648.03,1153.95,708.21,1264.70
18,spatial_dsl,r1c0,2,0.8123,883.18,1183.35,1237.71,1339.45
18,spatial_dsl,r1c0,2,0.7136,33.15,1177.42,141.81,1267.43
18,spatial_dsl,r1c0,2,0.7130,389.37,1172.84,647.97,1277.28
18,spatial_dsl,r1c0,2,0.5342,1223.19,1194.51,1279.05,1279.21
18,spatial_dsl,r1c1,2,0.8338,1280.46,1148.63,1551.47,1288.31
18,spatial_dsl,r1c1,0,0.3182,1666.03,1158.31,1714.19,1283.25
18,spatial_dsl,r1c2,7,0.6188,2956.96,1076.29,3681.05,1366.36
19,full_frame_reference,full,2,0.6955,851.88,1188.71,1201.28,1335.61
19,full_frame_reference,full,7,0.6412,2909.00,1076.44,3625.20,1365.22
19,full_frame_reference,full,2,0.4612,1226.57,1147.18,1565.34,1290.01
19,full_frame_reference,full,2,0.4122,436.23,1167.67,648.32,1277.83
19,spatial_dsl,r1c0,2,0.8917,850.19,1183.83,1204.26,1338.56
19,spatial_dsl,r1c0,2,0.7353,389.93,1171.76,650.80,1279.01
19,spatial_dsl,r1c0,2,0.6412,25.75,1177.84,146.82,1267.65
19,spatial_dsl,r1c0,2,0.3659,1223.76,1191.64,1279.04,1276.12
19,spatial_dsl,r1c1,2,0.8082,1280.59,1149.09,1545.06,1287.42
19,spatial_dsl,r1c2,7,0.5330,2906.62,1074.01,3618.09,1364.02
20,full_frame_reference,full,2,0.5675,824.17,1185.88,1182.40,1334.43
20,full_frame_reference,full,7,0.5516,2866.45,1076.04,3554.24,1360.35
20,full_frame_reference,full,0,0.4616,1668.39,1159.16,1724.16,1283.29
20,full_frame_reference,full,2,0.3790,423.76,1169.51,649.33,1280.31
20,full_frame_reference,full,2,0.3737,1226.37,1151.34,1562.34,1281.51
20,full_frame_reference,full,2,0.2825,510.89,1177.54,656.08,1272.15
20,full_frame_reference,full,2,0.2647,18.76,1175.44,152.71,1260.15
20,spatial_dsl,r1c0,2,0.8553,825.15,1184.60,1180.40,1338.24
20,spatial_dsl,r1c0,2,0.7109,396.77,1173.02,653.30,1275.20
20,spatial_dsl,r1c0,2,0.6437,14.45,1176.36,152.21,1270.30
20,spatial_dsl,r1c0,2,0.3971,1231.82,1191.75,1279.10,1275.04
20,spatial_dsl,r1c1,2,0.7984,1280.43,1152.04,1547.52,1287.38
20,spatial_dsl,r1c2,7,0.6924,2861.01,1073.85,3555.89,1365.87
21,full_frame_reference,full,7,0.5536,2805.14,1073.52,3497.82,1359.92
21,full_frame_reference,full,2,0.4891,797.64,1183.93,1153.68,1337.60
21,full_frame_reference,full,7,0.4092,800.33,1185.97,1151.90,1336.13
21,full_frame_reference,full,2,0.3589,1232.52,1149.37,1561.65,1285.86
21,full_frame_reference,full,2,0.3528,14.81,1176.87,157.89,1262.10
21,full_frame_reference,full,2,0.3160,439.57,1172.25,663.39,1272.37
21,full_frame_reference,full,2,0.2909,496.82,1176.42,667.70,1270.15
