frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
1,uniform_tiled_all_blocks,r1c2,2,0.6147,3775.69,721.20,3839.64,800.41
1,uniform_tiled_all_blocks,r1c2,2,0.6081,2560.27,819.00,2620.34,920.36
1,uniform_tiled_all_blocks,r1c2,2,0.5566,3268.48,765.85,3350.08,839.84
1,uniform_tiled_all_blocks,r1c2,2,0.5277,3765.34,793.60,3839.46,878.75
1,uniform_tiled_all_blocks,r1c2,2,0.5062,3377.43,733.66,3536.82,849.38
1,uniform_tiled_all_blocks,r1c2,2,0.4430,2562.15,720.62,2674.33,805.62
1,uniform_tiled_all_blocks,r2c0,2,0.8269,372.68,1441.12,701.15,1583.86
1,uniform_tiled_all_blocks,r2c0,2,0.7465,0.36,1506.87,82.05,1700.01
1,uniform_tiled_all_blocks,r2c0,7,0.3356,426.48,1797.44,1105.80,2154.11
1,uniform_tiled_all_blocks,r2c1,2,0.9327,1441.67,1543.40,1930.97,1875.41
1,uniform_tiled_all_blocks,r2c1,2,0.8701,2464.33,1495.35,2559.25,1672.07
1,uniform_tiled_all_blocks,r2c2,2,0.9128,3580.01,1442.70,3839.09,1734.15
1,uniform_tiled_all_blocks,r2c2,2,0.8377,2560.20,1463.73,3051.41,1796.14
1,spatial_dsl_selected_blocks,r1c0,0,0.8766,730.17,1286.14,796.21,1439.89
1,spatial_dsl_selected_blocks,r1c0,2,0.8715,802.14,1094.77,1038.48,1247.77
1,spatial_dsl_selected_blocks,r1c0,2,0.8690,1028.66,844.09,1191.63,935.11
1,spatial_dsl_selected_blocks,r1c0,2,0.8577,752.42,870.69,907.03,971.29
1,spatial_dsl_selected_blocks,r1c0,2,0.8550,871.23,910.55,1045.25,1017.56
1,spatial_dsl_selected_blocks,r1c0,2,0.8391,471.25,883.68,658.03,1015.29
1,spatial_dsl_selected_blocks,r1c0,2,0.8332,1147.67,823.30,1279.42,917.56
1,spatial_dsl_selected_blocks,r1c0,2,0.8089,399.29,981.77,603.44,1104.86
1,spatial_dsl_selected_blocks,r1c0,2,0.7968,320.81,914.68,473.47,1033.90
1,spatial_dsl_selected_blocks,r1c0,2,0.7930,1148.38,1028.06,1279.55,1169.01
1,spatial_dsl_selected_blocks,r1c0,2,0.7634,1024.65,749.53,1150.68,824.04
1,spatial_dsl_selected_blocks,r1c0,2,0.7381,336.06,809.81,494.62,904.09
1,spatial_dsl_selected_blocks,r1c0,2,0.7170,934.78,761.45,1041.66,833.48
1,spatial_dsl_selected_blocks,r1c0,2,0.7134,0.28,970.16,119.98,1084.48
1,spatial_dsl_selected_blocks,r1c0,2,0.7099,136.24,941.91,332.85,1063.76
1,spatial_dsl_selected_blocks,r1c0,2,0.7084,0.31,1238.58,173.91,1414.30
1,spatial_dsl_selected_blocks,r1c0,2,0.6543,174.72,842.04,321.55,920.60
1,spatial_dsl_selected_blocks,r1c0,2,0.6158,472.30,805.92,609.33,889.93
1,spatial_dsl_selected_blocks,r1c0,2,0.6138,365.63,1331.75,689.20,1438.43
1,spatial_dsl_selected_blocks,r1c0,2,0.5714,714.84,790.11,844.60,864.89
1,spatial_dsl_selected_blocks,r1c0,2,0.5596,41.93,1022.04,232.34,1153.01
1,spatial_dsl_selected_blocks,r1c0,2,0.5585,595.25,792.87,727.43,872.17
1,spatial_dsl_selected_blocks,r1c0,2,0.4259,824.13,763.13,974.53,849.38
1,spatial_dsl_selected_blocks,r1c0,2,0.2899,0.27,887.75,31.69,922.15
1,spatial_dsl_selected_blocks,r1c1,2,0.8583,2290.58,945.36,2506.29,1050.07
1,spatial_dsl_selected_blocks,r1c1,2,0.8462,1447.76,970.78,1675.13,1104.02
1,spatial_dsl_selected_blocks,r1c1,2,0.8340,1621.26,1100.24,1847.58,1238.12
1,spatial_dsl_selected_blocks,r1c1,2,0.7965,1282.53,1175.24,1571.91,1339.39
1,spatial_dsl_selected_blocks,r1c1,2,0.7853,1280.27,1035.26,1366.71,1155.98
1,spatial_dsl_selected_blocks,r1c1,2,0.7828,2488.14,1213.61,2559.54,1311.01
1,spatial_dsl_selected_blocks,r1c1,2,0.7361,1834.29,833.43,1953.44,929.62
1,spatial_dsl_selected_blocks,r1c1,2,0.6567,1606.42,844.73,1713.93,935.84
1,spatial_dsl_selected_blocks,r1c1,2,0.6414,2177.76,821.96,2313.59,919.40
1,spatial_dsl_selected_blocks,r1c1,7,0.6335,2512.72,818.09,2559.48,920.82
1,spatial_dsl_selected_blocks,r1c1,2,0.6039,2372.28,825.93,2460.74,915.96
1,spatial_dsl_selected_blocks,r1c1,2,0.5999,1729.63,841.89,1839.83,942.47
1,spatial_dsl_selected_blocks,r1c1,2,0.5886,1685.55,807.29,1782.42,887.09
1,spatial_dsl_selected_blocks,r1c1,2,0.5617,1795.81,795.06,1897.23,871.62
1,spatial_dsl_selected_blocks,r1c1,7,0.5478,1460.36,804.38,1585.47,939.47
1,spatial_dsl_selected_blocks,r1c1,2,0.5132,1949.73,827.52,2077.79,923.54
1,spatial_dsl_selected_blocks,r1c1,2,0.4771,1280.01,849.58,1448.65,951.25
