frame_id,strategy,block_id,class_id,confidence,x1,y1,x2,y2
15,uniform_tiled_all_blocks,r2c0,2,0.3909,8.75,1443.27,1274.66,2138.58
15,uniform_tiled_all_blocks,r2c1,2,0.2912,1287.34,1559.72,2555.69,2143.41
15,uniform_tiled_all_blocks,r2c2,4,0.4698,2563.77,1607.24,3833.87,2146.03
15,spatial_dsl_selected_blocks_320,r1c1,7,0.7841,2160.44,984.29,2558.32,1299.15
15,spatial_dsl_selected_blocks_320,r1c1,2,0.4459,1963.78,1040.32,2051.71,1098.02
15,spatial_dsl_selected_blocks_320,r1c1,2,0.3968,2151.96,1030.73,2239.40,1117.92
15,spatial_dsl_selected_blocks_320,r1c1,2,0.2967,1931.04,1036.18,2043.06,1097.35
15,spatial_dsl_selected_blocks_320,r1c2,7,0.5788,2560.47,994.98,2658.76,1297.44
16,full_frame_reference,full,7,0.6043,2164.62,983.72,2684.39,1306.84
16,full_frame_reference,full,2,0.2526,1944.23,1038.78,2053.03,1105.09
16,uniform_tiled_all_blocks,r1c1,7,0.8065,2166.31,980.56,2558.21,1302.88
16,uniform_tiled_all_blocks,r1c1,2,0.6218,2152.59,1030.31,2242.84,1121.81
16,uniform_tiled_all_blocks,r1c1,2,0.4625,1963.44,1041.07,2058.79,1101.51
16,uniform_tiled_all_blocks,r1c1,2,0.2838,1933.14,1036.90,2012.35,1095.92
16,uniform_tiled_all_blocks,r1c2,7,0.6356,2560.15,993.90,2677.66,1305.49
16,uniform_tiled_all_blocks,r2c0,2,0.3294,8.85,1444.18,1274.57,2139.27
16,uniform_tiled_all_blocks,r2c1,2,0.3615,1287.66,1559.30,2555.73,2143.80
16,uniform_tiled_all_blocks,r2c2,4,0.3897,2563.67,1652.40,3832.05,2141.33
16,spatial_dsl_selected_blocks_320,r1c1,7,0.8064,2166.31,980.60,2558.21,1302.89
16,spatial_dsl_selected_blocks_320,r1c1,2,0.6221,2152.59,1030.32,2242.85,1121.81
16,spatial_dsl_selected_blocks_320,r1c1,2,0.4625,1963.43,1041.04,2058.79,1101.51
16,spatial_dsl_selected_blocks_320,r1c1,2,0.2832,1933.15,1036.89,2012.41,1095.91
16,spatial_dsl_selected_blocks_320,r1c2,7,0.6355,2560.15,993.93,2677.66,1305.48
17,full_frame_reference,full,7,0.7349,2165.98,983.85,2695.69,1315.23
17,full_frame_reference,full,2,0.3134,1943.24,1035.13,2060.06,1103.89
17,uniform_tiled_all_blocks,r1c1,7,0.7167,2169.70,979.25,2559.74,1308.55
17,uniform_tiled_all_blocks,r1c1,2,0.6538,2152.77,1030.26,2246.17,1121.01
17,uniform_tiled_all_blocks,r1c1,2,0.5376,1965.70,1042.71,2060.18,1103.29
17,uniform_tiled_all_blocks,r1c1,2,0.5192,2170.82,979.63,2557.89,1308.21
17,uniform_tiled_all_blocks,r1c1,2,0.3430,1932.92,1037.36,1998.69,1097.12
17,uniform_tiled_all_blocks,r1c2,7,0.6512,2560.16,991.12,2693.21,1309.12
17,uniform_tiled_all_blocks,r2c0,2,0.3550,8.94,1445.83,1274.35,2140.91
17,uniform_tiled_all_blocks,r2c1,2,0.3310,1287.99,1558.54,2555.60,2142.50
17,uniform_tiled_all_blocks,r2c2,4,0.3083,2563.93,1652.54,3832.26,2143.91
17,spatial_dsl_selected_blocks_320,r1c1,7,0.7167,2169.69,979.25,2559.74,1308.55
17,spatial_dsl_selected_blocks_320,r1c1,2,0.6538,2152.77,1030.26,2246.18,1121.00
17,spatial_dsl_selected_blocks_320,r1c1,2,0.5379,1965.71,1042.72,2060.18,1103.30
17,spatial_dsl_selected_blocks_320,r1c1,2,0.5193,2170.82,979.64,2557.88,1308.20
17,spatial_dsl_selected_blocks_320,r1c1,2,0.3435,1932.92,1037.36,1998.67,1097.11
17,spatial_dsl_selected_blocks_320,r1c2,7,0.6507,2560.16,991.12,2693.21,1309.13
18,full_frame_reference,full,7,0.5360,2179.93,983.06,2714.94,1319.90
18,full_frame_reference,full,2,0.4965,2177.10,983.49,2717.13,1319.59
18,full_frame_reference,full,2,0.3702,1943.50,1033.78,2067.13,1102.60
18,uniform_tiled_all_blocks,r1c1,7,0.6720,2176.36,979.83,2559.82,1310.22
18,uniform_tiled_all_blocks,r1c1,2,0.5808,1967.24,1038.81,2060.73,1107.54
18,uniform_tiled_all_blocks,r1c1,2,0.5411,2153.28,1029.34,2254.32,1127.55
18,uniform_tiled_all_blocks,r1c1,2,0.5109,2175.54,979.42,2557.05,1311.04
18,uniform_tiled_all_blocks,r1c2,7,0.6776,2560.11,992.31,2711.02,1314.10
18,uniform_tiled_all_blocks,r2c0,2,0.2997,9.52,1449.32,1273.07,2139.08
18,uniform_tiled_all_blocks,r2c1,2,0.4243,1287.46,1558.43,2555.98,2142.39
18,uniform_tiled_all_blocks,r2c2,4,0.2700,2563.83,1653.20,3832.54,2145.57
18,spatial_dsl_selected_blocks_320,r1c1,7,0.6717,2176.36,979.85,2559.81,1310.22
18,spatial_dsl_selected_blocks_320,r1c1,2,0.5809,1967.28,1038.79,2060.73,1107.54
18,spatial_dsl_selected_blocks_320,r1c1,2,0.5411,2153.28,1029.34,2254.33,1127.54
18,spatial_dsl_selected_blocks_320,r1c1,2,0.5110,2175.53,979.42,2557.04,1311.04
18,spatial_dsl_selected_blocks_320,r1c2,7,0.6773,2560.12,992.31,2711.02,1314.10
19,full_frame_reference,full,7,0.6659,2181.63,984.22,2734.44,1325.30
19,full_frame_reference,full,2,0.4714,2179.17,984.88,2732.87,1325.33
19,full_frame_reference,full,2,0.4086,1945.38,1033.67,2069.90,1103.73
19,full_frame_reference,full,2,0.3537,2154.45,1026.19,2261.05,1142.53
19,uniform_tiled_all_blocks,r1c1,7,0.7028,2182.02,976.02,2559.73,1317.85
19,uniform_tiled_all_blocks,r1c1,2,0.6091,2155.99,1030.24,2256.07,1128.90
19,uniform_tiled_all_blocks,r1c1,2,0.5486,1971.50,1045.25,2062.52,1106.36
19,uniform_tiled_all_blocks,r1c2,7,0.5656,2560.54,973.81,2730.87,1321.99
19,uniform_tiled_all_blocks,r2c0,2,0.3400,9.25,1448.64,1272.98,2139.01
19,uniform_tiled_all_blocks,r2c1,2,0.2729,1289.60,1558.29,2555.46,2142.97
19,uniform_tiled_all_blocks,r2c2,4,0.4135,2563.49,1650.89,3833.62,2143.75
19,spatial_dsl_selected_blocks_320,r1c1,7,0.7032,2182.00,976.01,2559.73,1317.83
19,spatial_dsl_selected_blocks_320,r1c1,2,0.6095,2155.99,1030.24,2256.06,1128.90
19,spatial_dsl_selected_blocks_320,r1c1,2,0.5493,1971.51,1045.26,2062.52,1106.36
19,spatial_dsl_selected_blocks_320,r1c2,7,0.5657,2560.54,973.82,2730.87,1321.98
20,full_frame_reference,full,7,0.6704,2186.17,978.05,2746.96,1330.74
20,full_frame_reference,full,2,0.3936,1943.59,1033.58,2070.66,1104.17
20,full_frame_reference,full,2,0.2568,2161.98,1025.12,2252.97,1130.20
20,uniform_tiled_all_blocks,r0c0,33,0.3558,447.99,183.89,679.19,720.00
20,uniform_tiled_all_blocks,r1c1,7,0.7723,2183.57,963.84,2559.69,1323.86
20,uniform_tiled_all_blocks,r1c1,2,0.5958,1969.50,1041.60,2063.72,1108.26
20,uniform_tiled_all_blocks,r1c1,2,0.4852,2157.36,1030.00,2256.89,1126.18
20,uniform_tiled_all_blocks,r1c1,2,0.2697,1933.41,1037.81,1990.58,1096.25
20,uniform_tiled_all_blocks,r1c1,2,0.2617,2054.26,1019.56,2160.27,1105.02
20,uniform_tiled_all_blocks,r1c2,7,0.5298,2560.62,982.80,2751.07,1323.23
20,uniform_tiled_all_blocks,r2c0,2,0.2990,8.95,1443.88,1274.91,2138.28
20,uniform_tiled_all_blocks,r2c1,2,0.4682,1288.05,1558.84,2555.95,2144.15
20,uniform_tiled_all_blocks,r2c2,4,0.4950,2563.58,1652.34,3833.28,2143.58
20,spatial_dsl_selected_blocks_320,r1c1,7,0.7722,2183.55,963.84,2559.68,1323.86
20,spatial_dsl_selected_blocks_320,r1c1,2,0.5967,1969.52,1041.61,2063.72,1108.26
20,spatial_dsl_selected_blocks_320,r1c1,2,0.4850,2157.36,1029.99,2256.89,1126.18
20,spatial_dsl_selected_blocks_320,r1c1,2,0.2695,1933.42,1037.82,1990.60,1096.28
20,spatial_dsl_selected_blocks_320,r1c1,2,0.2620,2054.26,1019.55,2160.27,1105.02
20,spatial_dsl_selected_blocks_320,r1c2,7,0.5295,2560.62,982.80,2751.07,1323.23
21,full_frame_reference,full,7,0.7473,2202.51,975.77,2766.89,1339.20
